time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,8.20981372534,-3.36841542203,21.2780139222,5.97993408223,5.94772769681,0.0,6.19401460477,-3.4776870522,4.07134273045,-0.178885169246,-0.128792935632,0.0,443.8139770835168,442.47809614126083,442.18194245354476,443.3496992905718
3.660000000000003,8.5859144519,-3.58174322746,21.5188366412,5.96916570564,5.94037151989,0.0,6.34298031042,-3.63399396561,3.95546588818,-0.180673335754,-0.112457655885,0.0,423.54404965158943,424.9324381741533,425.74803832720994,425.5622981382032
3.720000000000003,8.97133484337,-3.80488648683,21.7534485709,5.95805600774,5.93356923704,0.0,6.5045618781,-3.80487642459,3.86411846682,-0.196107124957,-0.115262679371,0.0,436.0101542760043,435.7639620786714,435.61692255419916,434.289671571064
3.780000000000003,9.36530947912,-4.03740429973,21.9793579824,5.94640628637,5.92655689686,0.0,6.62824049732,-3.94656248749,3.66602061535,-0.190536532597,-0.120299881036,0.0,397.5605591954192,397.0845696166622,396.4805997234566,396.9504599682998
3.840000000000003,9.76914877792,-4.28070817916,22.19934281,5.93471950479,5.91905885042,0.0,6.83314638772,-4.16428721863,3.6651748699,-0.204991326951,-0.136470622969,0.0,470.15924684432554,468.89091785601045,471.0303827961729,469.8759285955165
3.900000000000003,10.1846999867,-4.53668250048,22.4174609862,5.92199494927,5.91043897591,0.0,7.0187585211,-4.36896292277,3.60403510301,-0.232532936051,-0.164644570349,0.0,454.1782864688725,451.8928027423578,454.0768838900352,451.8169620294404
3.960000000000003,10.6115845067,-4.80523152675,22.6319676413,5.90871714354,5.90019305761,0.0,7.21102007087,-4.58345115462,3.54452740077,-0.205120944768,-0.187239473204,0.0,457.5971329213269,455.7667467272915,456.5478575997315,458.68251925748064
4.020000000000002,11.050242058,-5.08695350744,22.8429617897,5.89617954,5.88989647872,0.0,7.41120166152,-4.80793111094,3.48683226742,-0.218006754011,-0.151205611129,0.0,460.6029737791604,463.41644747631415,462.1395367482512,461.08100377368714
4.080000000000001,11.4990501934,-5.38054441753,23.0459060616,5.88300567144,5.88070277079,0.0,7.54941648009,-4.97928411577,3.27734660896,-0.222871023412,-0.157610567917,0.0,409.0687099189469,408.4733089725091,408.9760995642759,408.4900775437844
4.14,11.9580884593,-5.68629909898,23.2401636853,5.86996596233,5.87150274639,0.0,7.75198075557,-5.21322942367,3.19613241284,-0.208083828541,-0.145927482381,0.0,459.60713391981847,460.51102054127614,458.79811333538055,459.9257698800483
4.199999999999998,12.4281193798,-6.00514036671,23.4267310917,5.85732518366,5.86266093517,0.0,7.91591737158,-5.41557348177,3.02171025551,-0.216443687185,-0.150398530793,0.0,428.5215483726585,428.11990794949793,429.82822521488777,429.07336949244103
4.259999999999997,12.9083055802,-6.33653493648,23.6031757091,5.84423300861,5.8535975856,0.0,8.0904420556,-5.63165125208,2.85846698348,-0.221968944114,-0.152402194213,0.0,435.2424198392323,435.05262054216735,437.5625044631173,437.05412913081244
4.319999999999996,13.4009265664,-6.68283873915,23.7733560338,5.83140369821,5.84405014998,0.0,8.33014026617,-5.91231216201,2.81176300723,-0.201160989024,-0.178008660452,0.0,484.8859579410335,482.9354854022685,481.6304028486414,483.1604261249999
4.379999999999995,13.9032021799,-7.04169724048,23.9312672674,5.81957363863,5.8335900889,0.0,8.41294586681,-6.05063199044,2.45206335751,-0.190195343227,-0.167854895674,0.0,360.28764544352936,361.2762131260295,361.2236604819291,362.28044137631065
4.439999999999993,14.4135693335,-7.41184643374,24.0731672391,5.8079628033,5.82338879252,0.0,8.59941092601,-6.28825766133,2.27638072744,-0.201136755461,-0.174743972166,0.0,441.7082087087427,441.11152339905317,442.0493660102259,441.10954207078873
4.499999999999992,14.9349181838,-7.79615947927,24.2037948102,5.7964509857,5.81285550843,0.0,8.77902474895,-6.52278425845,2.07635988162,-0.177858421164,-0.177225120383,0.0,437.0435231216119,436.80633061892695,434.15222536269295,436.0643855315921
4.559999999999991,15.4671420458,-8.19472805155,24.3222387764,5.78524835238,5.80245497847,0.0,8.96187765411,-6.76339600937,1.87023282949,-0.217405203606,-0.166538370542,0.0,437.335410697452,438.1954854307214,439.24570521798745,435.9160843852082
4.6199999999999894,16.0105398962,-8.60802687713,24.4283091642,5.77233133112,5.79310199829,0.0,9.15134907252,-7.01386283238,1.66369238644,-0.211353259209,-0.140322528246,0.0,441.4694881722977,443.6044398923636,441.20533448361175,441.65876177682696
4.679999999999988,16.5651566924,-9.03636142346,24.5214194223,5.75996376114,5.78430969891,0.0,9.33577371715,-7.26462634898,1.43834551726,-0.197327680554,-0.1633822932,0.0,439.5429875712144,437.60605114090396,438.8326800383401,439.9533448497284
4.739999999999987,17.1325107437,-9.48141878361,24.6033402594,5.74917226149,5.77425677033,0.0,9.57570860695,-7.57090966053,1.28981144048,-0.157908931449,-0.177538615681,0.0,475.2499079917035,474.13812142080894,473.6054625413182,476.59823797881097
4.799999999999986,17.7125952041,-9.94344235872,24.6733782204,5.73995689003,5.76328590539,0.0,9.76044308888,-7.83038459363,1.04308256647,-0.146119117261,-0.19641623795,0.0,442.01196808181396,440.4197495172609,441.2268365281827,442.1769751098707
4.859999999999984,18.3029506649,-10.4203989175,24.7270477843,5.73102929692,5.7516983686,0.0,9.91823824794,-8.06881755068,0.744518537396,-0.154755897795,-0.18725392579,0.0,423.393310861931,424.14277979280985,424.1850124488742,423.4202954920192
4.919999999999983,18.9053186482,-10.9140366234,24.7661415809,5.72209587925,5.74056618103,0.0,10.1603500638,-8.38594502322,0.555975942106,-0.139190851252,-0.182310326411,0.0,474.34090273979166,474.68952466591884,475.25982655889305,476.43239377148564
4.979999999999982,19.5233772227,-11.4278274189,24.7951231114,5.71431217053,5.73013644955,0.0,10.4409597709,-8.74033916544,0.406959164182,-0.115498410169,-0.160757841251,0.0,497.64355765577045,499.1933928796076,496.92777811515833,498.64833931821386
5.0399999999999805,20.1569419497,-11.9618324358,24.8129272121,5.70735613975,5.71999125607,0.0,10.6773909326,-9.06008080976,0.18409378827,-0.116818415136,-0.19614602497,0.0,478.21742455668425,475.4865181692073,475.9938258594422,475.8817128594819
